red_mean,green_mean,rg_ratio,glcm_contrast,hsv_hue_mean,intensity_std,hsv_saturation_mean,glcm_energy,edge_density,color_variance,label
119.34767150878906,118.78521728515625,1.0047350439032119,102.72008144403586,90.77130126953125,49.941185597208566,51.128021240234375,0.03887445002908559,0.334136962890625,2636.7924777625594,0
101.73690795898438,113.96131896972656,0.8927319197953344,40.207528805027025,88.00448608398438,26.094251912105182,44.60212707519531,0.05239004883692402,0.3124542236328125,771.7145671038888,0
114.75679016113281,115.70729064941406,0.9917852930897284,122.1002654027301,95.88014221191406,52.1793682472804,69.5672607421875,0.04517844279656639,0.323883056640625,2949.160459962208,0
99.46517944335938,112.16983032226562,0.8867373541607138,23.66990446883418,88.63865661621094,18.7276312910819,42.60009765625,0.06799202473162415,0.302581787109375,446.05593867537874,0
127.97297668457031,129.31385803222656,0.9896307916437473,99.03025606137103,103.97972106933594,42.85865495976016,43.52842712402344,0.03237195415863627,0.355194091796875,2073.169846938768,0
116.05198669433594,115.33705139160156,1.0061986524530466,111.7554220131683,94.88591003417969,51.05117310388849,54.131256103515625,0.03214664832353892,0.33782958984375,2788.559738908972,0
118.34861755371094,114.80128479003906,1.0308997563856526,158.39412330894385,103.0518798828125,48.03752006701076,42.37939453125,0.030482524250453197,0.3513031005859375,2380.335291929931,0
111.06767272949219,110.68289184570312,1.0034764169411932,126.99327857674926,91.87454223632812,50.92635605831413,65.32052612304688,0.04477591202328156,0.3277740478515625,2771.1373195190295,0
121.45364379882812,125.37255859375,0.9687418378661128,83.88770903919206,99.70884704589844,49.51755421649751,57.67543029785156,0.035612764781635414,0.29656982421875,2836.972913283544,0
115.30613708496094,113.627197265625,1.0147758533604878,136.87146893622656,90.12869262695312,53.36579431284662,62.751800537109375,0.04773842247297684,0.3269195556640625,2961.1819712424963,0
115.89865112304688,126.94123840332031,0.9130102373966218,35.896778417555865,91.32704162597656,25.390372128286554,36.780303955078125,0.05334836092498135,0.3125,775.3728610148343,0
116.38316345214844,121.37617492675781,0.9588633235765945,23.967689275158683,110.64312744140625,26.761788016715137,28.304458618164062,0.06390735361367902,0.21636962890625,785.2188112662794,0
122.36320495605469,121.1981201171875,1.0096130519856876,125.39747577554363,108.60482788085938,42.63473557390521,49.252471923828125,0.030203379027648802,0.3587493896484375,2011.6654236595302,0
114.15559387207031,115.33512878417969,0.9897729693085136,111.95120830930425,90.27375793457031,44.80885026545907,51.75196838378906,0.03220555923033728,0.35125732421875,2161.84491967697,0
116.240234375,121.60987854003906,0.9558453212407702,18.83869549872649,113.33708190917969,26.825801751474863,27.025131225585938,0.06647765545733343,0.189788818359375,791.0973690992687,0
112.05108642578125,123.35630798339844,0.9083531061298319,17.405945714989432,95.498291015625,22.30638926965389,38.385009765625,0.07540364553830461,0.2215423583984375,547.4458430681067,0
121.55435180664062,120.63946533203125,1.0075836333036436,139.3054921935081,95.45742797851562,43.89928509925983,37.30534362792969,0.02978905274939448,0.360809326171875,2052.729533007679,0
121.01911926269531,119.93778991699219,1.0090157433902673,136.72474803861525,104.8594970703125,47.63218432111832,53.189422607421875,0.031697511927129246,0.3459930419921875,2429.370390188337,0
111.15328979492188,114.31221008300781,0.9723658456243832,129.84241459114327,94.46090698242188,44.53863360342147,50.02099609375,0.030512703015945376,0.349761962890625,2157.365870660326,0
104.69825744628906,109.31593322753906,0.9577584291450285,100.18134050004866,92.45423889160156,48.09440881102669,54.5406494140625,0.06364155071199101,0.3290863037109375,2465.235110802343,0
112.82649230957031,116.68338012695312,0.9669456885793662,110.91363338319441,90.22630310058594,49.133194122881065,58.05085754394531,0.03622069055346339,0.338714599609375,2647.039503941856,0
126.26332092285156,125.02276611328125,1.0099226232006708,113.42121810121175,103.31375122070312,44.44123938852431,41.58030700683594,0.03158168196269592,0.3553924560546875,2101.340561425857,0
100.00483703613281,114.54254150390625,0.8730802970671124,6.718945402609597,80.96186828613281,19.817795838084063,44.963287353515625,0.09639009698185788,0.1024627685546875,640.310338888783,0
117.77328491210938,118.45706176757812,0.9942276311813474,132.19115945489727,92.33967590332031,49.38050568222539,43.09468078613281,0.033517045755704605,0.35125732421875,2589.0222380036334,0
121.11117553710938,130.81883239746094,0.9257931170288209,37.54183548695224,98.96336364746094,27.110671176055597,41.16632080078125,0.05236388368899362,0.330596923828125,785.2106560191605,0
120.47999572753906,121.89176940917969,0.9884178014897854,95.58357224384895,100.11424255371094,41.86188228099323,47.299072265625,0.0353690453776252,0.34912109375,1938.0561614847586,0
122.24285888671875,123.68995666503906,0.9883005960577725,106.05920988922563,103.91038513183594,45.1894074452235,47.551971435546875,0.031209209754696834,0.35516357421875,2278.443970724164,0
121.84593200683594,115.99929809570312,1.0504023123993977,133.37380323973986,102.23561096191406,49.60183478256181,50.01548767089844,0.03483830994154832,0.3431854248046875,2538.729028673377,0
116.84426879882812,134.8732452392578,0.8663265106821314,32.93444647191005,84.18251037597656,22.774170303777176,49.84236145019531,0.057318122418782404,0.316253662109375,755.4079470599536,0
81.05628967285156,93.82632446289062,0.8638970914928374,19.826937641171746,89.91777038574219,17.907230188608672,47.9534912109375,0.07704633195111799,0.240264892578125,435.514358205876,0
109.97749328613281,121.67327880859375,0.903875472569986,27.13674126237513,82.72193908691406,28.735728149113857,39.57786560058594,0.05444073723051751,0.2619171142578125,783.2620334196059,0
112.37188720703125,110.34977722167969,1.018324540546782,146.7658143502506,98.50912475585938,49.88048278116601,58.28150939941406,0.033576467182252476,0.344696044921875,2649.8717907038517,0
108.75904846191406,108.92718505859375,0.9984564221039435,109.93710042411627,89.84176635742188,50.06598670050887,49.15003967285156,0.03986138460081661,0.339385986328125,2648.955280866086,0
110.3834228515625,120.41398620605469,0.9166993421011158,28.56783076220694,99.60951232910156,19.340419324600685,29.960708618164062,0.06678177927882521,0.2840118408203125,466.7982649919577,0
98.57952880859375,101.71702575683594,0.9691546435412168,82.1402384449494,88.60551452636719,41.59989035544536,54.773651123046875,0.04535460745651132,0.3363494873046875,1852.694134114543,0
114.08320617675781,120.93679809570312,0.9433291357949557,103.50360552431788,94.10482788085938,41.11543599854093,57.66764831542969,0.032377469545028806,0.365142822265625,1996.994394351573,0
123.4041748046875,126.59347534179688,0.9748067465301419,105.83553317834524,96.06401062011719,46.82886373935102,44.4478759765625,0.03272916536509657,0.349090576171875,2399.7386523524765,0
91.11537170410156,99.55812072753906,0.9151977771683681,23.474295132881675,103.27980041503906,19.918697270719314,41.53448486328125,0.06913673623580507,0.2739410400390625,476.6382610932924,0
107.67787170410156,111.21519470214844,0.9681938787616723,110.84392840193681,86.5953369140625,56.834894177145216,73.784423828125,0.05821369687529401,0.3030242919921875,3480.638855186446,0
114.77273559570312,125.83854675292969,0.9120634149485491,39.841617752186785,97.6993408203125,27.405613039485146,38.51727294921875,0.04804095794673441,0.3267822265625,907.3370357405705,0
111.6304931640625,114.49040222167969,0.9750205259380584,115.6866578809833,88.14517211914062,52.42314685747531,71.18026733398438,0.05122210608681999,0.319671630859375,2918.464846139696,0
110.6939697265625,123.06806945800781,0.8994531994741277,34.44535705918407,90.17633056640625,27.362048596326986,44.52278137207031,0.05317834272625676,0.3236846923828125,784.1230230917378,0
112.03219604492188,110.09756469726562,1.017571962971242,86.09342970552215,98.06442260742188,46.50292675241394,51.103179931640625,0.04887194453343069,0.321197509765625,2271.3016565358266,0
114.00531005859375,119.11647033691406,0.95709106204243,109.19792307946499,90.91018676757812,43.60952723345672,55.847320556640625,0.03337732650225154,0.3507232666015625,2159.6855527775674,0
119.93017578125,118.25552368164062,1.0141612927101524,135.91376844242652,102.21731567382812,47.78021667489845,50.36480712890625,0.032599769733179476,0.3472442626953125,2432.6158755591605,0
124.52729797363281,121.78532409667969,1.0225148052507673,118.16109980236001,108.48017883300781,40.72457257338168,42.674285888671875,0.032672189977438336,0.3548126220703125,1764.1200784212754,0
108.90336608886719,119.31549072265625,0.9127345034290132,30.7290498396051,95.57524108886719,24.55846323489744,36.54557800292969,0.055639270486160845,0.3065338134765625,621.2817386815635,0
105.80284118652344,117.87998962402344,0.8975470784009485,12.71200336108711,93.03611755371094,22.18630703011082,38.51252746582031,0.07362842680471632,0.1611785888671875,578.513543120663,0
93.50611877441406,108.02433776855469,0.8656023248126856,43.151482527753856,89.51664733886719,22.133734815926793,53.95921325683594,0.0649785745292229,0.30548095703125,650.6032766244995,0
121.18769836425781,126.32923889160156,0.9593004633625951,16.48855145857366,109.02786254882812,23.160975793514623,25.585128784179688,0.06864135240766106,0.1950836181640625,600.9169698610591,0
102.49568176269531,111.44308471679688,0.9197132428938748,25.570308700379762,100.0799560546875,22.901679308629618,33.36421203613281,0.06098861620073551,0.260345458984375,585.24747784265,0
113.05056762695312,122.37014770507812,0.9238410578335903,45.76809108876413,95.78634643554688,26.539138858015296,34.08441162109375,0.049717986643113464,0.3247528076171875,742.2025613498408,0
110.75833129882812,120.98880004882812,0.9154428371773745,15.254674824586708,96.82463073730469,18.62037029545483,33.79609680175781,0.08058009809712796,0.2105255126953125,410.491919336142,0
113.15022277832031,118.1942138671875,0.9573245433836587,102.52928359885651,92.95347595214844,46.48784370222864,52.10185241699219,0.03461140352509545,0.339752197265625,2423.36400236981,0
88.15730285644531,94.17665100097656,0.9360844857335889,33.988371780084734,107.34367370605469,23.170628928377692,34.33897399902344,0.054591015275626736,0.31903076171875,584.0639524792787,0
90.67576599121094,105.91506958007812,0.8561176940599274,16.729227971213035,88.44595336914062,20.9931409125556,50.69328308105469,0.07013705215176876,0.2125091552734375,578.5953435518313,0
115.03623962402344,123.73492431640625,0.9296990266075714,45.321173436899436,108.22885131835938,27.18084511661732,36.21577453613281,0.04824235474079561,0.3307952880859375,822.6485588803577,0
125.33628845214844,127.46218872070312,0.9833213184771658,109.70756713163252,91.38775634765625,43.73822558104425,46.69670104980469,0.03302496565287816,0.353546142578125,2093.423868105359,0
111.34040832519531,110.07321166992188,1.0115122982652773,131.61232491709944,104.05238342285156,47.48420752826309,58.49444580078125,0.03135701398088556,0.3442230224609375,2430.9925317515153,0
113.0374755859375,125.06790161132812,0.9038088368461937,32.31581715866506,84.05717468261719,24.655907524021313,41.71026611328125,0.055585972267887175,0.314361572265625,723.7553961304171,0
121.44572448730469,135.0880126953125,0.8990118454271032,11.086666186082295,85.05950927734375,22.187073574514294,35.54571533203125,0.082382331861451,0.158721923828125,577.8174138940716,0
115.24270629882812,116.32400512695312,0.9907044137824407,110.91314776768573,94.75485229492188,45.815041505605166,52.20286560058594,0.031140450014395044,0.3497161865234375,2263.705465542696,0
124.11407470703125,123.97601318359375,1.0011136067274518,75.41124163482829,101.68513488769531,45.51329381268837,44.13310241699219,0.040040572000674526,0.326629638671875,2250.6724119062224,0
108.40834045410156,116.73112487792969,0.9287012323299992,24.825772118896698,105.40032958984375,24.99298655148676,34.45741271972656,0.061745310798492166,0.2308197021484375,712.6273214622246,0
116.65579223632812,116.49029541015625,1.0014206833639532,118.36379903462614,103.0150146484375,48.86655942294456,55.78324890136719,0.04274223731290243,0.3379974365234375,2503.347617027272,0
113.642333984375,119.45831298828125,0.951313727695196,113.1053152783789,95.71484375,45.512694444542284,51.57176208496094,0.031948262705682434,0.3514556884765625,2225.6381386089292,0
110.65068054199219,120.230712890625,0.9203195835853736,39.19645800293169,93.02659606933594,25.58043034864362,34.4019775390625,0.05002266269710842,0.3287506103515625,707.4398838304915,0
112.0133056640625,119.04484558105469,0.9409336807183453,119.2813576509037,91.38188171386719,42.313901353986694,59.09175109863281,0.030622576698631332,0.360198974609375,2143.737052898699,0
107.68589782714844,108.36154174804688,0.9937649012392765,79.5033255238373,93.85015869140625,45.124046244047314,55.2548828125,0.0387752808182887,0.3263702392578125,2249.8583752415143,0
113.39768981933594,113.84042358398438,0.996110917837259,144.23324448529453,99.17709350585938,49.38370870191294,56.00579833984375,0.029127076725740955,0.352325439453125,2676.9310202594693,0
114.74302673339844,123.01948547363281,0.9327223679964857,26.677172451701374,104.94607543945312,24.58637409923727,31.691162109375,0.05751554371406527,0.2889404296875,672.966667821398,0
122.51939392089844,123.72335815429688,0.9902688931045192,111.03746723015242,92.37074279785156,46.50303936365963,46.64268493652344,0.02993289550742424,0.3606109619140625,2377.000263097929,0
117.2100830078125,129.03785705566406,0.9083387214723502,17.991918492887393,93.0462646484375,17.34483379742489,31.710403442382812,0.08672237198970063,0.1966094970703125,378.92467759759165,0
125.45771789550781,125.36859130859375,1.0007109084123293,129.35394188833655,100.89448547363281,44.991995163473064,49.0828857421875,0.030930933215423166,0.357696533203125,2201.4431135731284,0
104.47633361816406,109.17643737792969,0.9569494587880258,90.51001521350003,94.40158081054688,50.677821777958684,63.4866943359375,0.047136198412569774,0.3205413818359375,2823.730279939094,0
112.17752075195312,121.33497619628906,0.9245274804022792,27.565628258962988,100.95791625976562,25.222657740845325,37.489959716796875,0.05888232773139965,0.3031005859375,686.877254388528,0
115.953369140625,116.30764770507812,0.9969539444017868,140.83735364703497,100.4764404296875,49.727272726298146,65.39321899414062,0.03426572008908217,0.343536376953125,2689.929385733092,0
119.88681030273438,117.59211730957031,1.0195139948676077,110.78575668012364,101.77740478515625,44.52361189199286,45.59062194824219,0.0317846700296866,0.3490447998046875,2101.400086455202,0
124.17903137207031,130.83016967773438,0.9491620375391285,84.72843638864893,93.41012573242188,53.49777918998377,57.93403625488281,0.04494233821602307,0.309783935546875,3272.6447085454906,0
115.94053649902344,126.06779479980469,0.9196681496925407,22.054162116133263,93.17124938964844,23.542732102048088,31.62176513671875,0.06374387937021492,0.2496337890625,617.3356256275438,0
111.13873291015625,114.12626647949219,0.9738225507999482,131.31636778823076,91.55851745605469,47.25657922423268,54.326202392578125,0.031734794627666325,0.3520355224609375,2380.0049723062352,0
123.91888427734375,124.42124938964844,0.9959623769192848,91.73884921064055,104.44752502441406,44.33176499347968,41.9310302734375,0.03202466390832549,0.352935791015625,2172.2592556447876,0
102.32810974121094,112.71553039550781,0.9078439188841827,18.016553023476597,79.86000061035156,17.99729142727736,32.811004638671875,0.0754928801989902,0.224578857421875,406.7204863911029,0
120.22187805175781,133.23875427246094,0.9023041216942862,22.942914458982216,72.10905456542969,21.564287885623926,32.28173828125,0.06871276993488348,0.233917236328125,569.6696121671703,0
114.75473022460938,114.86135864257812,0.9990716685027885,70.51579823565494,102.38441467285156,42.22847105877573,54.08854675292969,0.0386452805873195,0.337432861328125,2055.686319238817,0
112.24179077148438,114.53193664550781,0.9800042946875503,95.71367286620556,92.24964904785156,48.26668295236458,56.022003173828125,0.038735993517908296,0.338043212890625,2535.891961757016,0
107.14276123046875,117.1868896484375,0.9142896499566552,34.57009270773268,92.21723937988281,24.105046771442407,37.10200500488281,0.05474027895623395,0.324981689453125,611.031457697895,0
118.75877380371094,117.32969665527344,1.0121800036733775,113.85702907235242,112.87576293945312,41.641745140268036,46.797607421875,0.03165273226540668,0.358367919921875,1914.781889325163,0
113.37698364257812,125.41609191894531,0.9040066629714905,16.367615610582494,81.01991271972656,20.949223390492822,35.20454406738281,0.06732986276137273,0.2465057373046875,578.0166604285283,0
110.04032897949219,114.21397399902344,0.9634576590161849,110.93058165729556,94.59239196777344,47.99555541797087,58.95147705078125,0.03452315241969094,0.3358612060546875,2558.3576412565694,0
106.78721618652344,118.10662841796875,0.9041593745649372,14.59790495242218,91.50175476074219,23.555606835166177,37.73419189453125,0.06716031415556312,0.1830596923828125,692.3280456459615,0
67.45542907714844,83.19325256347656,0.8108281163169061,5.630984987745108,69.85597229003906,17.665218401490737,63.972564697265625,0.10647196256951165,0.0862274169921875,482.61137181248824,0
121.44953918457031,121.68360900878906,0.9980763980933682,121.7258645713188,100.98178100585938,47.99198933835564,49.185943603515625,0.029283697379314653,0.356781005859375,2517.2017657413767,0
140.0751953125,138.70172119140625,1.0099023508821208,114.21894260921317,114.02897644042969,44.661717287727164,39.22428894042969,0.03169355041549273,0.356292724609375,2188.257829058217,0
109.0875244140625,119.39109802246094,0.9136989717595276,17.00840570633895,101.04940795898438,24.86177761928118,34.44775390625,0.0644688858859976,0.201446533203125,684.1290669760201,0
108.87892150878906,115.59574890136719,0.9418938118545941,78.49754772803774,93.07542419433594,39.8581947830364,58.67955017089844,0.03868770558541268,0.3395233154296875,1808.880546256667,0
107.95671081542969,116.90223693847656,0.9234785639625245,39.61130334486749,97.70442199707031,25.100353565916055,36.01100158691406,0.05268902884317004,0.318145751953125,680.3730534281736,0
121.32177734375,121.97627258300781,0.9946342331993573,77.6763379919986,90.2496337890625,50.84719130343849,44.50041198730469,0.03754304659292865,0.3225555419921875,2791.2274385329024,0
117.80331420898438,120.72993469238281,0.9757589410893467,108.15888349733288,88.45756530761719,49.031465903693324,57.362213134765625,0.030221488035481296,0.353363037109375,2704.1884132401706,0
116.3470458984375,128.84954833984375,0.9029682020196237,35.35299485173981,93.46763610839844,25.860219104897666,38.40425109863281,0.05241644223425822,0.3070831298828125,750.071518847098,0
111.77392578125,125.97920227050781,0.8872410912239567,14.508605839701092,92.28392028808594,20.427715818667718,40.11305236816406,0.07371407975994791,0.2070159912109375,540.5422935465662,0
115.80784606933594,122.91355895996094,0.9421893410870235,20.622004352292475,108.29255676269531,21.455962451915006,27.548446655273438,0.06729693888764167,0.2254791259765625,528.3592397333123,0
90.05477905273438,102.17289733886719,0.881395952516275,19.52477547698006,92.04164123535156,19.155119675800233,45.08744812011719,0.0715410407511762,0.2557373046875,483.0527632144901,0
100.77116394042969,109.08932495117188,0.9237490750060608,31.666937340806616,98.37799072265625,22.738178964554212,31.326217651367188,0.057056768654041815,0.3077545166015625,544.1004948238842,0
118.25576782226562,132.91680908203125,0.8896976067156789,16.2129399149366,91.549072265625,20.439079333718105,36.70404052734375,0.07102746328350497,0.216796875,549.7091995858742,0
115.85989379882812,115.51805114746094,1.0029592054662662,132.2819234489138,87.5556640625,56.01457143345424,54.2369384765625,0.047623196736022826,0.32379150390625,3338.2539096289934,0
113.6400146484375,114.15425109863281,0.9954952405123639,125.97781511317768,86.55361938476562,55.677020597435316,56.299835205078125,0.04300871293758608,0.3298187255859375,3235.020813905789,0
115.40487670898438,121.78736877441406,0.9475931446975829,92.51402897923893,96.98976135253906,42.824667629254044,57.76226806640625,0.03426044818463539,0.33905029296875,2162.116119656324,0
98.31529235839844,107.56001281738281,0.9140505738993283,38.47137460652173,99.62503051757812,26.025250347606615,36.78822326660156,0.052317417054125855,0.3096771240234375,786.9096642932855,0
111.73295593261719,122.03807067871094,0.9155581893064979,25.6508363069493,91.09291076660156,23.702688902902246,35.024444580078125,0.06024464721242529,0.278564453125,589.3506512655877,0
120.39051818847656,121.09736633300781,0.9941629685260831,104.16251769151296,91.86788940429688,51.684296351710394,52.084014892578125,0.03619342521601641,0.3317413330078125,2893.804836254334,0
118.95343017578125,119.26417541503906,0.997394471260369,123.79769752018503,108.81304931640625,44.90912070315999,53.39970397949219,0.029806325544566213,0.3556976318359375,2257.807925434007,0
106.40072631835938,113.91032409667969,0.9340744680348629,23.28749786740683,102.22659301757812,24.907274657323416,33.061431884765625,0.060972594583626305,0.253631591796875,660.9888154962877,0
120.96247863769531,122.78924560546875,0.9851227365728289,110.72674186310616,102.60270690917969,44.665509809376935,54.71836853027344,0.030302651018102117,0.3556976318359375,2270.868528846884,0
111.75155639648438,117.77268981933594,0.9488749524107586,117.10145569011968,92.99644470214844,43.40151001352606,52.62846374511719,0.03290191698904494,0.3550872802734375,2077.5349211837165,0
116.0948486328125,127.50550842285156,0.9105084882865929,11.471994740604593,93.63223266601562,20.572916961209177,33.61865234375,0.08177204738719598,0.1476287841796875,469.30969035734114,0
119.31695556640625,128.7221221923828,0.9269343342642042,16.951874579488695,103.61018371582031,20.66440414133221,36.41401672363281,0.07473623109283022,0.216705322265625,560.8950792950733,0
128.89404296875,128.05226135253906,1.0065737270138457,118.57143634659775,104.2745361328125,41.54380255083169,42.66477966308594,0.031737929387410053,0.3639373779296875,1913.4700786115911,0
127.85569763183594,125.42547607421875,1.0193758127479886,103.90293710652203,98.83642578125,43.71201862670965,37.93452453613281,0.03302635728630233,0.3473968505859375,1991.0718490365737,0
121.8033447265625,126.474365234375,0.9630674448357667,101.23085948012812,90.87425231933594,44.01975053978159,61.936370849609375,0.030944107069054805,0.35955810546875,2260.569179763086,0
123.27169799804688,134.56883239746094,0.9160493918673801,17.52198624026821,91.49574279785156,20.107557835241998,27.99163818359375,0.07026575437412455,0.22918701171875,500.4121585472021,0
108.67593383789062,107.98457336425781,1.006402391060974,106.87271426554716,96.47463989257812,46.61175791803562,55.56935119628906,0.035383401649361636,0.3404998779296875,2355.550859081481,0
124.14892578125,124.08467102050781,1.000517821900932,113.63694439939009,105.41502380371094,42.968054385447374,46.44700622558594,0.03219502386465934,0.3557281494140625,2060.2669667740506,0
110.82572937011719,124.67208862304688,0.8889377703157544,23.710723730055825,99.68275451660156,25.38459033365124,44.1961669921875,0.06366336865517688,0.2479705810546875,782.0821803002618,0
118.60331726074219,118.98989868164062,0.996751132474834,124.26865550509447,101.44691467285156,50.71446596677692,60.201934814453125,0.03599714749596836,0.339447021484375,2798.2968115944727,0
125.54751586914062,135.68307495117188,0.9252997471425344,11.108461859621332,96.34706115722656,18.47569575786364,27.4974365234375,0.08407492264640551,0.150848388671875,448.03330065868795,0
112.24958801269531,113.81056213378906,0.9862844442720246,119.42338487600931,92.36735534667969,52.56221457288426,64.53532409667969,0.04207283483171212,0.3256988525390625,2976.629190777506,0
128.21127319335938,126.23200988769531,1.0156795593427166,85.88473036212095,99.26637268066406,44.62364555071158,45.24067687988281,0.037461283771721636,0.3434295654296875,2146.964520743893,0
127.1937255859375,125.10475158691406,1.0166977908978492,111.69881343713979,107.37228393554688,42.97064558954148,39.60713195800781,0.032544231236612396,0.3587188720703125,1992.7409375628922,0
118.58131408691406,120.27717590332031,0.9859003772779819,119.23746389609774,107.00051879882812,45.827867487760315,64.72138977050781,0.029828050282950352,0.352874755859375,2426.673037367718,0
124.92756652832031,134.09628295898438,0.9316258649384462,22.688864784578154,86.77947998046875,23.5289634609879,26.618133544921875,0.05960955337731406,0.2748565673828125,644.0938101629727,0
116.17759704589844,119.09475708007812,0.9755055463296024,90.55540268466493,96.28144836425781,47.243580928516096,50.24183654785156,0.034071200314621006,0.34710693359375,2446.9289737622407,0
